iid,gender,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
220,1,194,0,-0.22,0,24,2,16,16,20,16,18,14,0,6,10,10,9,10,7,7,7,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,0,5,8,8,7,9,0,2,1,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,195,0,0.6,0,27,2,15.38,19.23,19.23,19.23,13.46,13.46,0,5,10,9,8,9,6,9,8,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,8,8,9,10,8,9,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,196,0,-0.34,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,0,4,4,3,3,3,,2,5,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,10,10,10,9,9,10,9,8,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,197,0,0.1,1,24,6,14,18,20,18,16,14,0,7,7,7,7,7,5,4,5,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,8,8,7,8,9,10,9,8,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,198,0,-0.24,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,2,8,4,5,4,2,2,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,0,8,8,8,9,8,8,7,7,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,199,0,0.23,0,30,2,17.5,17.5,20,12.5,20,12.5,0,2,10,8,10,8,7,8,9,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,0,8,6,7,6,7,2,2,8,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,200,0,0.44,0,25,2,13.21,18.87,18.87,16.98,16.98,15.09,0,6,10,9,,8,,8,6,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,9,9,8,9,10,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,201,0,0.13,0,25,2,15.38,17.31,17.31,17.31,17.31,15.38,0,3,8,8,3,8,3,4,3,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,10,10,10,10,10,10,10,10,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,202,0,-0.15,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,0,5,9,9,7,8,4,5,3,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,8,8,8,8,8,8,8,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,203,0,-0.52,0,22,2,16,20,18,20,18,8,0,3,9,9,7,9,6,7,8,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,9,9,8,8,9,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,204,0,0.4,0,26,2,19.61,15.69,17.65,15.69,17.65,13.73,0,4,7,9,6,8,8,7,8,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,0,7,8,8,8,10,7,8,7,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,205,1,0.52,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,7,6,6,7,7,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,8,10,10,10,10,10,10,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,206,1,0.49,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,9,10,10,10,9,9,10,9,1,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,10,10,10,10,10,10,10,10,1,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,207,0,-0.26,0,23,2,17.31,13.46,17.31,19.23,19.23,13.46,0,7,9,10,10,9,7,7,9,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,10,9,10,10,9,9,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,208,1,0.54,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,5,10,10,9,9,9,8,5,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,9,9,10,9,8,8,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,209,0,-0.18,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,5,7,6,8,,,,,,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,9,9,9,9,9,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,210,0,0.33,0,29,2,20,15.56,20,15.56,11.11,17.78,0,5,10,10,,9,,8,,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,9,9,9,9,9,10,8,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,211,0,-0.27,0,28,2,16.36,16.36,18.18,18.18,16.36,14.55,0,6,10,10,6,10,10,6,7,1,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,10,10,10,10,10,10,10,10,1,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,212,0,0.03,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,0,6,6,7,6,6,5,5,6,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,0,6,8,9,9,8,9,9,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
220,1,213,0,-0.32,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,0,6,7,7,7,7,7,6,6,2,25,13,6,1,1,,1,5,2,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10,,,,,,1,9,10,9,9,9,9,8,9,2,18,15.38,15.38,17.31,19.23,15.38,17.31,10,10,10,10,8,,,,,,,17.86,17.86,17.86,17.86,14.29,14.29,10,8,8,9,9,10,10,10,10,10,10,,,,,
221,1,194,1,0.41,0,24,2,16,16,20,16,18,14,1,8,10,10,8,10,7,8,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,4,3,6,7,6,5,6,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,195,0,-0.21,0,27,2,15.38,19.23,19.23,19.23,13.46,13.46,0,7,8,7,7,8,6,7,5,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,7,8,8,8,5,5,7,5,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,196,0,0.15,1,25,4,17.65,17.65,17.65,15.69,15.69,15.69,0,3,6,4,3,3,,3,3,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,6,5,5,4,3,3,5,5,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,197,0,0.12,0,24,6,14,18,20,18,16,14,0,7,7,7,7,7,4,4,5,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,7,6,7,6,6,5,7,6,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,198,0,0.05,1,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,5,6,4,5,5,3,3,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,0,3,5,6,3,7,3,3,6,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,199,1,0.29,0,30,2,17.5,17.5,20,12.5,20,12.5,1,5,10,9,6,9,2,8,9,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,8,6,7,7,8,3,8,4,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,200,0,-0.07,0,25,2,13.21,18.87,18.87,16.98,16.98,15.09,0,7,9,8,,7,,7,6,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,7,6,7,7,6,5,8,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,201,0,-0.23,0,25,2,15.38,17.31,17.31,17.31,17.31,15.38,0,7,7,7,,7,,6,6,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,7,7,8,8,8,5,7,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,202,0,0.49,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,0,6,9,9,7,8,5,6,4,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,8,8,8,7,7,3,8,2,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,203,0,0.39,0,22,2,16,20,18,20,18,8,0,3,7,8,,9,3,5,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,6,7,9,6,6,3,7,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,204,0,0.02,0,26,2,19.61,15.69,17.65,15.69,17.65,13.73,0,4,7,9,5,6,6,6,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,0,4,5,6,6,7,3,4,7,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,205,1,0.22,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,1,8,8,8,8,8,6,7,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,5,5,7,6,6,3,5,2,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,206,1,0.29,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,1,8,7,8,6,7,5,7,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,6,6,7,7,7,5,7,5,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,207,0,0,0,23,2,17.31,13.46,17.31,19.23,19.23,13.46,0,6,7,9,6,7,6,6,8,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,8,7,7,9,9,5,9,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,208,0,-0.17,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,0,5,7,10,8,7,7,5,5,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,7,7,7,8,8,5,8,6,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,209,0,-0.01,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,8,7,9,7,7,,,,,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,0,4,8,6,6,3,2,4,7,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,210,0,-0.02,0,29,2,20,15.56,20,15.56,11.11,17.78,0,5,8,8,2,3,,3,2,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,5,7,7,6,6,4,6,4,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,211,0,0.05,0,28,2,16.36,16.36,18.18,18.18,16.36,14.55,0,6,10,10,6,10,10,6,7,1,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,6,5,6,6,7,3,6,3,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,212,1,0.31,0,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,7,7,8,7,8,7,7,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,5,8,8,8,8,6,7,6,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
221,1,213,0,0.33,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,0,8,9,10,6,9,7,7,7,2,27,8,4,6,1,,1,6,3,Investment Banking,7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,,,,,,1,5,7,7,7,8,3,7,6,2,,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,,,,,,,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,7,9,8,6,8,,,,,
222,1,194,0,-0.23,1,24,2,16,16,20,16,18,14,0,3,10,9,6,8,5,5,5,2,27,2,2,8,3,,1,6,3,Professor or Consultant,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4,9,7,9,4,,,,,,0,7,4,4,4,7,2,4,3,2,,16.28,20.93,23.26,13.95,4.65,20.93,5,9,7,6,3,,,,,,,15,20,22.5,17.5,2.5,22.5,10,6,2,10,3,6,5,9,9,5,5,,,,,
222,1,195,0,0.03,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,0,4,5,10,5,6,4,5,7,2,27,2,2,8,3,,1,6,3,Professor or Consultant,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4,9,7,9,4,,,,,,0,6,3,8,3,3,2,4,3,2,,16.28,20.93,23.26,13.95,4.65,20.93,5,9,7,6,3,,,,,,,15,20,22.5,17.5,2.5,22.5,10,6,2,10,3,6,5,9,9,5,5,,,,,
222,1,196,0,0.5,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,0,2,6,4,2,1,2,2,2,2,27,2,2,8,3,,1,6,3,Professor or Consultant,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4,9,7,9,4,,,,,,1,7,6,5,3,4,5,6,4,2,,16.28,20.93,23.26,13.95,4.65,20.93,5,9,7,6,3,,,,,,,15,20,22.5,17.5,2.5,22.5,10,6,2,10,3,6,5,9,9,5,5,,,,,
